0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.0,0.053387012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16312383,0.07775435,0.12774651,0.085991465,0.0,0.0,0.0,0.0,0.13277909,0.0,0.0,0.0,0.0,0.0,0.079494454,0.0,0.0,0.032640554,0.0,0.0,0.0,0.0733897,0.07509223,0.06699134,0.0,0.031609416
0.060298856,0.027632583,0.0,0.0,0.0,5.3117164e-05,0.0,0.0,0.0,0.0,0.09566848,0.0,0.06209143,0.051020652,0.040266052,0.0,0.13933319,0.0,0.0,0.061470438,0.051860824,0.0,0.04998456,0.0,0.0,0.059340473,0.0,0.0,0.0,0.0,0.027395085,0.0,0.06758128,0.028313745,0.07544159,0.036223512,0.06602413
0.0,0.025078189,0.0,0.0,0.0,0.023347046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039803814,0.0,0.0,0.0,0.19474332,0.24673058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045170654,0.0,0.0,0.0,0.0,0.0,0.29325595,0.0,0.17252406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14138627,0.0,0.0,0.0,0.0,0.28458807,0.0,0.0,0.0,0.0,0.0,0.30768046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26634514,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22052018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19730674,0.31198972,0.27018332,0.0,0.0
0.0,0.046724785,0.06381135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049250297,0.0,0.042574868,0.21006285,0.08709604,0.0,0.0,0.0,0.10095331,0.14641628,0.0,0.0,0.0,0.0,0.0,0.09987338,0.0,0.0,0.0,0.057149433,0.0,0.0,0.0,0.0,0.09608744,0.0,0.0
0.030616855,0.009703335,0.0,0.0,0.018190013,0.0,0.01494898,0.030021958,0.0,0.062398825,0.0,0.12378933,0.02415888,0.054515954,0.02516347,0.0,0.0,0.0,0.10481525,0.042391673,0.03243294,0.033704065,0.036372993,0.032632172,0.0,0.05711522,0.0,0.015723532,0.0029993975,0.0,0.012996247,0.0,0.0375255,0.025280112,0.068086766,0.047750622,0.05666586
0.13926643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13085638,0.0,0.0,0.0,0.0,0.13887644,0.0,0.0,0.0,0.0,0.0,0.11454855,0.0,0.0,0.06553222,0.0,0.0,0.059028994,0.0,0.0,0.14955293,0.0,0.202338
0.03042114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07091437,0.0,0.123330794,0.0,0.0,0.0,0.0,0.12267293,0.0,0.09489685,0.0,0.0,0.0,0.15257919,0.0,0.0,0.0,0.0,0.0,0.0,0.109917276,0.0,0.11304446,0.0,0.18222295
0.11035111,0.03032683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092385314,0.0,0.059707355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075638585,0.0,0.0,0.06073247,0.0,0.0,0.0,0.0,0.035153087,0.0,0.109506436,0.0,0.16471033,0.0,0.26148856
0.0,0.06036701,0.0,0.0,0.21545364,0.01665801,0.16143799,0.13390301,0.0,0.19425239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082688145,0.0,0.052331936,0.0,0.0,0.0,0.0,0.03753378,0.04537412,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97125894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028741037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06992956,0.0,0.0,0.1852246,0.08198704,0.16302836,0.13010426,0.0,0.023916543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16404323,0.0,0.0,0.0,0.0028572353,0.0,0.0,0.0,0.051444393,0.026861317,0.100603454,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31868443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68131554,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.28556842,0.134359,0.0,0.0,0.0,0.0,0.0,0.30462453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27544802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03513925,0.09283867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14179845,0.0,0.0,0.0,0.0,0.22079997,0.0,0.0,0.14881642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05560706,0.0,0.30500025
0.013984996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26610437,0.0,0.0,0.11933449,0.10024055,0.17216538,0.0,0.0,0.0,0.027793739,0.0,0.0,0.0,0.0,0.0,0.0,0.13191932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16845712,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03704167,0.08483185,0.005826483,0.0,0.042521954,0.17504767,0.012096434,0.0,0.0,0.0,0.12428334,0.0,0.0327209,0.0,0.0,0.006943702,0.0,0.0,0.0,0.019839562,0.0,0.0,0.16580261,0.0,0.0,0.0,0.015978632,0.0,0.0,0.0,0.22519925,0.0,0.0,0.0,0.041490052,0.0,0.010376009
0.0,0.0,0.43230087,0.3609412,0.0,0.0,0.04834045,0.0,0.0,0.0,0.071848236,0.0,0.0,0.0,0.0,0.0,0.004117218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08245202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05417838,0.0,0.0,0.24360527,0.03154979,0.0908521,0.11103189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703237,0.0,0.1984589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050108746,0.0,0.19089435,0.0,0.0,0.06944774,0.0,0.13325644,0.0,0.0,0.0,0.33638543,0.0,0.08358575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11930223,0.0,0.017019259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16113432,0.0,0.0,0.0,0.0,0.31006446,0.0,0.0,0.0,0.0,0.0,0.1894183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07304818,0.2663347,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92514884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07485116,0.0,0.0,0.0,0.0
0.07655107,4.843802e-05,0.0,0.0,0.0,0.0056876643,0.0,0.0,0.0,0.0,0.0,0.0,0.16394714,0.0,0.036841538,0.0,0.22185549,0.0,0.0,0.057336077,0.0,0.0,0.012894633,0.0,0.0,0.027932568,0.0,0.0,0.12655093,0.0,0.02386438,0.0,0.053267546,0.0,0.0,0.0,0.19322255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15354773,0.0,0.038180288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06757281,0.0,0.0,0.23431876,0.0,0.034028504,0.00044807125,0.0,0.029033847,0.2000565,0.021699186,0.22111435,0.0,0.0,0.0,0.0,0.0,0.0
